,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
1582,300,Greece,008,Albania,66, Garden and similar umbrellas,22879.0,7.079000000000001,Greece -  Garden and similar umbrellas
1583,840,USA,008,Albania,24," Tobacco, unmanufactured, not stemmed or stripped",142302.0,7.067,"USA -  Tobacco, unmanufactured, not stemmed or stripped"
1584,490,"Other Asia, nes",008,Albania,83, Padlocks of base metal,56795.0,7.005999999999999,"Other Asia, nes -  Padlocks of base metal"
1585,156,China,008,Albania,26," Iron ore, concentrate, not iron pyrites,unagglomerate",3500.0,7.0,"China -  Iron ore, concentrate, not iron pyrites,unagglomerate"
1586,203,Czechia,008,Albania,41," Bovine skins, whole, raw",396831.0,6.859,"Czechia -  Bovine skins, whole, raw"
1587,499,Montenegro,008,Albania,94," Seats, aircraft",21232.0,6.852,"Montenegro -  Seats, aircraft"
1588,032,Argentina,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",16001.999999999998,6.817,"Argentina -  Cucumbers,gherkins, prepared or preserved by vinegar"
1589,688,Serbia,008,Albania,90," Optical fibres, except for telecommunications",614929.0,6.816,"Serbia -  Optical fibres, except for telecommunications"
1590,380,Italy,008,Albania,92," Upright pianos, including auto-players",120800.0,6.735,"Italy -  Upright pianos, including auto-players"
1591,116,Cambodia,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",458404.0,6.688000000000001,"Cambodia -  Mens, boys overcoats, etc, of wool or hair, knit"
1592,807,North Macedonia,008,Albania,60," ""Long pile"" knit or crochet textile fabric",33223.0,6.687,"North Macedonia -  ""Long pile"" knit or crochet textile fabric"
1593,070,Bosnia Herzegovina,008,Albania,63, Electric blankets of textile material,131286.0,6.679,Bosnia Herzegovina -  Electric blankets of textile material
1594,036,Australia,008,Albania,09," Coffee, not roasted, not decaffeinated",5006.0,6.67,"Australia -  Coffee, not roasted, not decaffeinated"
1595,250,France,008,Albania,08," Coconuts, fresh or dried",74935.0,6.6690000000000005,"France -  Coconuts, fresh or dried"
1596,458,Malaysia,008,Albania,87, Pedestrian controlled tractors,50667.0,6.624,Malaysia -  Pedestrian controlled tractors
1597,724,Spain,008,Albania,08," Coconuts, fresh or dried",7142.0,6.6000000000000005,"Spain -  Coconuts, fresh or dried"
1598,578,Norway,008,Albania,94," Seats, aircraft",13044.0,6.571,"Norway -  Seats, aircraft"
1599,705,Slovenia,008,Albania,02," Bovine carcasses and half carcasses, fresh or chilled",14710.0,6.545,"Slovenia -  Bovine carcasses and half carcasses, fresh or chilled"
1600,764,Thailand,008,Albania,94," Seats, aircraft",17951.0,6.535,"Thailand -  Seats, aircraft"
1601,191,Croatia,008,Albania,56," Sanitary towels, diapers and similar articles",27859.0,6.5329999999999995,"Croatia -  Sanitary towels, diapers and similar articles"
1602,724,Spain,008,Albania,52," Cotton, not carded or combed",73542.0,6.529,"Spain -  Cotton, not carded or combed"
1603,276,Germany,008,Albania,37, X-ray plates and films,120671.0,6.496,Germany -  X-ray plates and films
1604,360,Indonesia,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,23696.0,6.496,Indonesia -  Polyethylene - specific gravity <0.94 in primary form
1605,440,Lithuania,008,Albania,94," Seats, aircraft",49771.0,6.4910000000000005,"Lithuania -  Seats, aircraft"
1606,348,Hungary,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",90389.0,6.451,"Hungary -  Mens, boys overcoats, etc, of wool or hair, knit"
1607,360,Indonesia,008,Albania,46, Plaits and products of plaiting materials,8301.0,6.426,Indonesia -  Plaits and products of plaiting materials
1608,642,Romania,008,Albania,30," Glands and other organs, dried, for therapeutic uses",219431.0,6.424,"Romania -  Glands and other organs, dried, for therapeutic uses"
1609,056,Belgium,008,Albania,37, X-ray plates and films,90855.0,6.402,Belgium -  X-ray plates and films
1610,250,France,008,Albania,29, Saturated acyclic hydrocarbons,21827.0,6.397,France -  Saturated acyclic hydrocarbons
1611,499,Montenegro,008,Albania,34," Soaps, for toilet use, solid",10276.0,6.3580000000000005,"Montenegro -  Soaps, for toilet use, solid"
1612,191,Croatia,008,Albania,49," Brochures, leaflets and similar, in single sheets",52352.0,6.332,"Croatia -  Brochures, leaflets and similar, in single sheets"
1613,203,Czechia,008,Albania,54, Sewing thread of synthetic filaments,141456.0,6.329000000000001,Czechia -  Sewing thread of synthetic filaments
1614,807,North Macedonia,008,Albania,90," Optical fibres, except for telecommunications",150426.0,6.315,"North Macedonia -  Optical fibres, except for telecommunications"
1615,422,Lebanon,008,Albania,33, Essential oils of bergamot,25732.0,6.29,Lebanon -  Essential oils of bergamot
1616,807,North Macedonia,008,Albania,41," Bovine skins, whole, raw",5133.0,6.28,"North Macedonia -  Bovine skins, whole, raw"
1617,048,Bahrain,008,Albania,52," Cotton, not carded or combed",15886.0,6.264,"Bahrain -  Cotton, not carded or combed"
