,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
1500,008,Albania,688,Serbia,58," Woven pile fabric of wool or fine animal hair, w >30c",4751.0,0.219,"Serbia -  Woven pile fabric of wool or fine animal hair, w >30c"
1501,008,Albania,528,Netherlands,49," Brochures, leaflets and similar, in single sheets",3416.0,0.21700000000000003,"Netherlands -  Brochures, leaflets and similar, in single sheets"
1502,008,Albania,705,Slovenia,39, Polyethylene - specific gravity <0.94 in primary form,250.0,0.217,Slovenia -  Polyethylene - specific gravity <0.94 in primary form
1503,008,Albania,470,Malta,85, Electric motors of an output < 37.5 watts,5861.0,0.217,Malta -  Electric motors of an output < 37.5 watts
1504,008,Albania,840,USA,65," Hat-forms, etc of felt, not shaped, no formed brim",26439.0,0.213,"USA -  Hat-forms, etc of felt, not shaped, no formed brim"
1505,008,Albania,076,Brazil,85, Electric motors of an output < 37.5 watts,99256.0,0.213,Brazil -  Electric motors of an output < 37.5 watts
1506,008,Albania,250,France,13, Lac,1048.0,0.212,France -  Lac
1507,008,Albania,070,Bosnia Herzegovina,85, Electric motors of an output < 37.5 watts,4097.0,0.21100000000000002,Bosnia Herzegovina -  Electric motors of an output < 37.5 watts
1508,008,Albania,703,Slovakia,48, Newsprint,4424.0,0.211,Slovakia -  Newsprint
1509,008,Albania,276,Germany,21," Coffee extracts, essences, concentrates, preparations",6009.0,0.209,"Germany -  Coffee extracts, essences, concentrates, preparations"
1510,008,Albania,300,Greece,59, Gum or amylaceous covered textiles for book covers et,525.0,0.207,Greece -  Gum or amylaceous covered textiles for book covers et
1511,008,Albania,036,Australia,09," Coffee, not roasted, not decaffeinated",3372.0,0.20500000000000002,"Australia -  Coffee, not roasted, not decaffeinated"
1512,008,Albania,499,Montenegro,42," Saddlery and harness, of any material",3688.0,0.20500000000000002,"Montenegro -  Saddlery and harness, of any material"
1513,008,Albania,032,Argentina,94," Seats, aircraft",8473.0,0.205,"Argentina -  Seats, aircraft"
1514,008,Albania,752,Sweden,87, Pedestrian controlled tractors,2073.0,0.205,Sweden -  Pedestrian controlled tractors
1515,008,Albania,124,Canada,63, Electric blankets of textile material,3502.0,0.20400000000000001,Canada -  Electric blankets of textile material
1516,008,Albania,688,Serbia,23," Flour or meal, pellet of meat or offal for animal fee",463.0,0.2,"Serbia -  Flour or meal, pellet of meat or offal for animal fee"
1517,008,Albania,499,Montenegro,55," Filament tow of nylon, polyamides",1442.0,0.2,"Montenegro -  Filament tow of nylon, polyamides"
1518,008,Albania,056,Belgium,01," Horses, live pure-bred breeding",591.0,0.2,"Belgium -  Horses, live pure-bred breeding"
1519,008,Albania,724,Spain,69," Bricks, blocks and ceramic goods of siliceous earths",1783.0,0.2,"Spain -  Bricks, blocks and ceramic goods of siliceous earths"
1520,008,Albania,214,Dominican Rep.,42," Saddlery and harness, of any material",2848.0,0.2,"Dominican Rep. -  Saddlery and harness, of any material"
1521,008,Albania,756,Switzerland,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",1350.0,0.2,"Switzerland -  Bulbs, tubers, corms, crowns and rhizomes, dormant"
1522,008,Albania,458,Malaysia,73, Sheet piling of iron or steel,1246.0,0.2,Malaysia -  Sheet piling of iron or steel
1523,008,Albania,203,Czechia,34," Soaps, for toilet use, solid",5579.0,0.199,"Czechia -  Soaps, for toilet use, solid"
1524,008,Albania,705,Slovenia,37, X-ray plates and films,1992.0,0.198,Slovenia -  X-ray plates and films
1525,008,Albania,192,Cuba,42," Saddlery and harness, of any material",2958.0,0.196,"Cuba -  Saddlery and harness, of any material"
1526,008,Albania,752,Sweden,84, Nuclear reactors,5068.0,0.195,Sweden -  Nuclear reactors
1527,008,Albania,703,Slovakia,39, Polyethylene - specific gravity <0.94 in primary form,1640.0,0.192,Slovakia -  Polyethylene - specific gravity <0.94 in primary form
1528,008,Albania,752,Sweden,73, Sheet piling of iron or steel,806.0,0.19,Sweden -  Sheet piling of iron or steel
1529,008,Albania,764,Thailand,85, Electric motors of an output < 37.5 watts,87256.0,0.188,Thailand -  Electric motors of an output < 37.5 watts
1530,008,Albania,392,Japan,66, Garden and similar umbrellas,6372.0,0.187,Japan -  Garden and similar umbrellas
1531,008,Albania,040,Austria,42," Saddlery and harness, of any material",19765.0,0.187,"Austria -  Saddlery and harness, of any material"
1532,008,Albania,068,Bolivia (Plurinational State of),61," Mens, boys overcoats, etc, of wool or hair, knit",7105.0,0.186,"Bolivia (Plurinational State of) -  Mens, boys overcoats, etc, of wool or hair, knit"
1533,008,Albania,705,Slovenia,21," Coffee extracts, essences, concentrates, preparations",11646.0,0.186,"Slovenia -  Coffee extracts, essences, concentrates, preparations"
1534,008,Albania,268,Georgia,87, Pedestrian controlled tractors,2223.0,0.185,Georgia -  Pedestrian controlled tractors
1535,008,Albania,578,Norway,23," Flour or meal, pellet of meat or offal for animal fee",1804.0,0.185,"Norway -  Flour or meal, pellet of meat or offal for animal fee"
1536,008,Albania,276,Germany,91," Wrist-watch, precious metal, battery, with hands",9760.0,0.18400000000000002,"Germany -  Wrist-watch, precious metal, battery, with hands"
1537,008,Albania,752,Sweden,34," Soaps, for toilet use, solid",806.0,0.183,"Sweden -  Soaps, for toilet use, solid"
